Date,Close,Symbol
02/03/2015 16:00:00,79.75,FB
03/03/2015 16:00:00,79.6,FB
04/03/2015 16:00:00,80.9,FB
05/03/2015 16:00:00,81.21,FB
06/03/2015 16:00:00,80.01,FB
09/03/2015 16:00:00,79.44,FB
10/03/2015 16:00:00,77.55,FB
11/03/2015 16:00:00,77.57,FB
12/03/2015 16:00:00,78.93,FB
13/03/2015 16:00:00,78.05,FB
16/03/2015 16:00:00,78.07,FB
17/03/2015 16:00:00,79.36,FB
18/03/2015 16:00:00,80.91,FB
19/03/2015 16:00:00,82.75,FB
20/03/2015 16:00:00,83.8,FB
23/03/2015 16:00:00,84.43,FB
24/03/2015 16:00:00,85.31,FB
25/03/2015 16:00:00,82.92,FB
26/03/2015 16:00:00,83.01,FB
27/03/2015 16:00:00,83.3,FB
30/03/2015 16:00:00,83.2,FB
31/03/2015 16:00:00,82.22,FB
01/04/2015 16:00:00,81.67,FB
02/04/2015 16:00:00,81.56,FB
06/04/2015 16:00:00,82.44,FB
07/04/2015 16:00:00,82.32,FB
08/04/2015 16:00:00,82.28,FB
09/04/2015 16:00:00,82.17,FB
10/04/2015 16:00:00,82.04,FB
13/04/2015 16:00:00,83.01,FB
14/04/2015 16:00:00,83.52,FB
15/04/2015 16:00:00,82.71,FB
16/04/2015 16:00:00,82.31,FB
17/04/2015 16:00:00,80.78,FB
20/04/2015 16:00:00,83.09,FB
21/04/2015 16:00:00,83.62,FB
22/04/2015 16:00:00,84.63,FB
23/04/2015 16:00:00,82.41,FB
24/04/2015 16:00:00,81.53,FB
27/04/2015 16:00:00,81.91,FB
28/04/2015 16:00:00,80.68,FB
29/04/2015 16:00:00,80.47,FB
30/04/2015 16:00:00,78.77,FB
01/05/2015 16:00:00,78.99,FB
04/05/2015 16:00:00,78.81,FB
05/05/2015 16:00:00,77.56,FB
06/05/2015 16:00:00,78.1,FB
07/05/2015 16:00:00,78.43,FB
08/05/2015 16:00:00,78.51,FB
11/05/2015 16:00:00,78.01,FB
12/05/2015 16:00:00,77.46,FB
13/05/2015 16:00:00,78.44,FB
14/05/2015 16:00:00,81.37,FB
15/05/2015 16:00:00,80.42,FB
18/05/2015 16:00:00,80.88,FB
19/05/2015 16:00:00,80.63,FB
20/05/2015 16:00:00,80.55,FB
21/05/2015 16:00:00,80.48,FB
22/05/2015 16:00:00,80.54,FB
26/05/2015 16:00:00,79.33,FB
27/05/2015 16:00:00,80.55,FB
28/05/2015 16:00:00,80.15,FB
29/05/2015 16:00:00,79.19,FB
01/06/2015 16:00:00,80.29,FB
02/06/2015 16:00:00,80.44,FB
03/06/2015 16:00:00,82.44,FB
04/06/2015 16:00:00,82.05,FB
05/06/2015 16:00:00,82.14,FB
08/06/2015 16:00:00,80.67,FB
09/06/2015 16:00:00,80.67,FB
10/06/2015 16:00:00,82.16,FB
11/06/2015 16:00:00,81.83,FB
12/06/2015 16:00:00,81.53,FB
15/06/2015 16:00:00,80.71,FB
16/06/2015 16:00:00,81.06,FB
17/06/2015 16:00:00,81.79,FB
18/06/2015 16:00:00,82.91,FB
19/06/2015 16:00:00,82.51,FB
22/06/2015 16:00:00,84.74,FB
23/06/2015 16:00:00,87.88,FB
24/06/2015 16:00:00,88.86,FB
25/06/2015 16:00:00,87.98,FB
26/06/2015 16:00:00,88.01,FB
29/06/2015 16:00:00,85.8,FB
30/06/2015 16:00:00,85.77,FB
01/07/2015 16:00:00,86.91,FB
02/07/2015 16:00:00,87.29,FB
06/07/2015 16:00:00,87.55,FB
07/07/2015 16:00:00,87.22,FB
08/07/2015 16:00:00,85.65,FB
09/07/2015 16:00:00,85.88,FB
10/07/2015 16:00:00,87.95,FB
13/07/2015 16:00:00,90.1,FB
14/07/2015 16:00:00,89.68,FB
15/07/2015 16:00:00,89.76,FB
16/07/2015 16:00:00,90.85,FB
17/07/2015 16:00:00,94.97,FB
20/07/2015 16:00:00,97.91,FB
21/07/2015 16:00:00,98.39,FB
22/07/2015 16:00:00,97.04,FB
23/07/2015 16:00:00,95.44,FB
24/07/2015 16:00:00,96.95,FB
27/07/2015 16:00:00,94.17,FB
28/07/2015 16:00:00,95.29,FB
29/07/2015 16:00:00,96.99,FB
30/07/2015 16:00:00,95.21,FB
31/07/2015 16:00:00,94.01,FB
03/08/2015 16:00:00,94.14,FB
04/08/2015 16:00:00,94.06,FB
05/08/2015 16:00:00,96.44,FB
06/08/2015 16:00:00,95.12,FB
07/08/2015 16:00:00,94.3,FB
10/08/2015 16:00:00,94.15,FB
11/08/2015 16:00:00,93.62,FB
12/08/2015 16:00:00,94.19,FB
13/08/2015 16:00:00,93.43,FB
14/08/2015 16:00:00,94.42,FB
17/08/2015 16:00:00,93.93,FB
18/08/2015 16:00:00,95.17,FB
19/08/2015 16:00:00,95.31,FB
20/08/2015 16:00:00,90.56,FB
21/08/2015 16:00:00,86.06,FB
24/08/2015 16:00:00,82.09,FB
25/08/2015 16:00:00,83,FB
26/08/2015 16:00:00,87.19,FB
27/08/2015 16:00:00,89.73,FB
28/08/2015 16:00:00,91.01,FB
31/08/2015 16:00:00,89.43,FB
01/09/2015 16:00:00,87.23,FB
02/09/2015 16:00:00,89.89,FB
03/09/2015 16:00:00,88.15,FB
04/09/2015 16:00:00,88.26,FB
08/09/2015 16:00:00,89.53,FB
09/09/2015 16:00:00,90.44,FB
10/09/2015 16:00:00,91.98,FB
11/09/2015 16:00:00,92.05,FB
14/09/2015 16:00:00,92.31,FB
15/09/2015 16:00:00,92.9,FB
16/09/2015 16:00:00,93.45,FB
17/09/2015 16:00:00,94.34,FB
18/09/2015 16:00:00,94.4,FB
21/09/2015 16:00:00,95.55,FB
22/09/2015 16:00:00,92.96,FB
