Date,Close,Symbol
16/06/2016 16:00:00,217.93,TSLA
17/06/2016 16:00:00,215.47,TSLA
20/06/2016 16:00:00,219.7,TSLA
21/06/2016 16:00:00,219.61,TSLA
22/06/2016 16:00:00,196.66,TSLA
23/06/2016 16:00:00,196.4,TSLA
24/06/2016 16:00:00,193.15,TSLA
27/06/2016 16:00:00,198.55,TSLA
28/06/2016 16:00:00,201.79,TSLA
29/06/2016 16:00:00,210.19,TSLA
30/06/2016 16:00:00,212.28,TSLA
01/07/2016 16:00:00,216.5,TSLA
05/07/2016 16:00:00,213.98,TSLA
06/07/2016 16:00:00,214.44,TSLA
07/07/2016 16:00:00,215.94,TSLA
08/07/2016 16:00:00,216.78,TSLA
11/07/2016 16:00:00,224.78,TSLA
12/07/2016 16:00:00,224.65,TSLA
13/07/2016 16:00:00,222.53,TSLA
14/07/2016 16:00:00,221.53,TSLA
15/07/2016 16:00:00,220.4,TSLA
18/07/2016 16:00:00,226.25,TSLA
19/07/2016 16:00:00,225.26,TSLA
20/07/2016 16:00:00,228.36,TSLA
21/07/2016 16:00:00,220.5,TSLA
22/07/2016 16:00:00,222.27,TSLA
25/07/2016 16:00:00,230.01,TSLA
26/07/2016 16:00:00,229.51,TSLA
27/07/2016 16:00:00,228.49,TSLA
28/07/2016 16:00:00,230.61,TSLA
29/07/2016 16:00:00,234.79,TSLA
01/08/2016 16:00:00,230.01,TSLA
02/08/2016 16:00:00,227.2,TSLA
03/08/2016 16:00:00,225.79,TSLA
04/08/2016 16:00:00,230.61,TSLA
05/08/2016 16:00:00,230.03,TSLA
08/08/2016 16:00:00,226.16,TSLA
09/08/2016 16:00:00,229.08,TSLA
10/08/2016 16:00:00,225.65,TSLA
11/08/2016 16:00:00,224.91,TSLA
12/08/2016 16:00:00,225.61,TSLA
15/08/2016 16:00:00,225.59,TSLA
16/08/2016 16:00:00,223.61,TSLA
17/08/2016 16:00:00,223.24,TSLA
18/08/2016 16:00:00,223.51,TSLA
19/08/2016 16:00:00,225,TSLA
22/08/2016 16:00:00,222.93,TSLA
23/08/2016 16:00:00,224.84,TSLA
24/08/2016 16:00:00,222.62,TSLA
25/08/2016 16:00:00,220.96,TSLA
26/08/2016 16:00:00,219.99,TSLA
29/08/2016 16:00:00,215.2,TSLA
30/08/2016 16:00:00,211.34,TSLA
31/08/2016 16:00:00,212.01,TSLA
01/09/2016 16:00:00,200.77,TSLA
02/09/2016 16:00:00,197.78,TSLA
06/09/2016 16:00:00,202.83,TSLA
07/09/2016 16:00:00,201.71,TSLA
08/09/2016 16:00:00,197.36,TSLA
09/09/2016 16:00:00,194.47,TSLA
12/09/2016 16:00:00,198.3,TSLA
13/09/2016 16:00:00,196.05,TSLA
14/09/2016 16:00:00,196.41,TSLA
15/09/2016 16:00:00,200.42,TSLA
16/09/2016 16:00:00,205.4,TSLA
19/09/2016 16:00:00,206.34,TSLA
20/09/2016 16:00:00,204.64,TSLA
21/09/2016 16:00:00,205.22,TSLA
22/09/2016 16:00:00,206.43,TSLA
23/09/2016 16:00:00,207.45,TSLA
26/09/2016 16:00:00,208.99,TSLA
27/09/2016 16:00:00,205.81,TSLA
28/09/2016 16:00:00,206.27,TSLA
29/09/2016 16:00:00,200.7,TSLA
30/09/2016 16:00:00,204.03,TSLA
03/10/2016 16:00:00,213.7,TSLA
04/10/2016 16:00:00,211.41,TSLA
05/10/2016 16:00:00,208.46,TSLA
06/10/2016 16:00:00,201,TSLA
07/10/2016 16:00:00,196.61,TSLA
10/10/2016 16:00:00,200.95,TSLA
11/10/2016 16:00:00,200.1,TSLA
12/10/2016 16:00:00,201.51,TSLA
13/10/2016 16:00:00,200.24,TSLA
14/10/2016 16:00:00,196.51,TSLA
17/10/2016 16:00:00,193.96,TSLA
18/10/2016 16:00:00,199.1,TSLA
19/10/2016 16:00:00,203.56,TSLA
20/10/2016 16:00:00,199.1,TSLA
21/10/2016 16:00:00,200.09,TSLA
24/10/2016 16:00:00,202.76,TSLA
25/10/2016 16:00:00,202.34,TSLA
26/10/2016 16:00:00,202.24,TSLA
27/10/2016 16:00:00,204.01,TSLA
28/10/2016 16:00:00,199.97,TSLA
31/10/2016 16:00:00,197.73,TSLA
01/11/2016 16:00:00,190.79,TSLA
02/11/2016 16:00:00,188.02,TSLA
03/11/2016 16:00:00,187.42,TSLA
04/11/2016 16:00:00,190.56,TSLA
07/11/2016 16:00:00,193.21,TSLA
08/11/2016 16:00:00,194.94,TSLA
09/11/2016 16:00:00,190.06,TSLA
10/11/2016 16:00:00,185.35,TSLA
11/11/2016 16:00:00,188.56,TSLA
14/11/2016 16:00:00,181.45,TSLA
15/11/2016 16:00:00,183.77,TSLA
16/11/2016 16:00:00,183.93,TSLA
17/11/2016 16:00:00,188.66,TSLA
18/11/2016 16:00:00,185.02,TSLA
21/11/2016 16:00:00,184.52,TSLA
22/11/2016 16:00:00,191.17,TSLA
23/11/2016 16:00:00,193.14,TSLA
25/11/2016 16:00:00,196.65,TSLA
28/11/2016 16:00:00,196.12,TSLA
29/11/2016 16:00:00,189.57,TSLA
30/11/2016 16:00:00,189.4,TSLA
01/12/2016 16:00:00,181.88,TSLA
02/12/2016 16:00:00,181.47,TSLA
05/12/2016 16:00:00,186.8,TSLA
06/12/2016 16:00:00,185.85,TSLA
07/12/2016 16:00:00,193.15,TSLA
08/12/2016 16:00:00,192.29,TSLA
09/12/2016 16:00:00,192.18,TSLA
12/12/2016 16:00:00,192.43,TSLA
13/12/2016 16:00:00,198.15,TSLA
14/12/2016 16:00:00,198.69,TSLA
15/12/2016 16:00:00,197.58,TSLA
16/12/2016 16:00:00,202.49,TSLA
19/12/2016 16:00:00,202.73,TSLA
20/12/2016 16:00:00,208.79,TSLA
21/12/2016 16:00:00,207.7,TSLA
22/12/2016 16:00:00,208.45,TSLA
23/12/2016 16:00:00,213.34,TSLA
27/12/2016 16:00:00,219.53,TSLA
28/12/2016 16:00:00,219.74,TSLA
29/12/2016 16:00:00,214.68,TSLA
30/12/2016 16:00:00,213.69,TSLA
03/01/2017 16:00:00,216.99,TSLA
04/01/2017 16:00:00,226.99,TSLA
05/01/2017 16:00:00,226.75,TSLA
06/01/2017 16:00:00,229.01,TSLA
09/01/2017 16:00:00,231.28,TSLA
10/01/2017 16:00:00,229.87,TSLA
11/01/2017 16:00:00,229.73,TSLA
12/01/2017 16:00:00,229.59,TSLA
13/01/2017 16:00:00,237.75,TSLA
17/01/2017 16:00:00,235.58,TSLA
18/01/2017 16:00:00,238.36,TSLA
19/01/2017 16:00:00,243.76,TSLA
20/01/2017 16:00:00,244.73,TSLA
23/01/2017 16:00:00,248.92,TSLA
24/01/2017 16:00:00,254.61,TSLA
25/01/2017 16:00:00,254.47,TSLA
26/01/2017 16:00:00,252.51,TSLA
27/01/2017 16:00:00,252.95,TSLA
30/01/2017 16:00:00,250.63,TSLA
31/01/2017 16:00:00,251.93,TSLA
01/02/2017 16:00:00,249.24,TSLA
02/02/2017 16:00:00,251.55,TSLA
03/02/2017 16:00:00,251.33,TSLA
06/02/2017 16:00:00,257.77,TSLA
07/02/2017 16:00:00,257.48,TSLA
08/02/2017 16:00:00,262.08,TSLA
09/02/2017 16:00:00,269.2,TSLA
10/02/2017 16:00:00,269.23,TSLA
13/02/2017 16:00:00,280.6,TSLA
14/02/2017 16:00:00,280.98,TSLA
15/02/2017 16:00:00,279.76,TSLA
16/02/2017 16:00:00,268.95,TSLA
17/02/2017 16:00:00,272.23,TSLA
21/02/2017 16:00:00,277.39,TSLA
22/02/2017 16:00:00,273.51,TSLA
23/02/2017 16:00:00,255.99,TSLA
24/02/2017 16:00:00,257,TSLA
27/02/2017 16:00:00,246.23,TSLA
28/02/2017 16:00:00,249.99,TSLA
01/03/2017 16:00:00,250.02,TSLA
02/03/2017 16:00:00,250.48,TSLA
03/03/2017 16:00:00,251.57,TSLA
06/03/2017 16:00:00,251.21,TSLA
07/03/2017 16:00:00,248.59,TSLA
08/03/2017 16:00:00,246.87,TSLA
09/03/2017 16:00:00,244.9,TSLA
10/03/2017 16:00:00,243.69,TSLA
13/03/2017 16:00:00,246.17,TSLA
14/03/2017 16:00:00,258,TSLA
15/03/2017 16:00:00,255.73,TSLA
16/03/2017 16:00:00,262.05,TSLA
17/03/2017 16:00:00,261.5,TSLA
20/03/2017 16:00:00,261.92,TSLA
21/03/2017 16:00:00,250.68,TSLA
22/03/2017 16:00:00,255.01,TSLA
23/03/2017 16:00:00,254.78,TSLA
24/03/2017 16:00:00,263.16,TSLA
27/03/2017 16:00:00,270.22,TSLA
28/03/2017 16:00:00,277.45,TSLA
29/03/2017 16:00:00,277.38,TSLA
30/03/2017 16:00:00,277.92,TSLA
31/03/2017 16:00:00,278.3,TSLA
03/04/2017 16:00:00,298.52,TSLA
04/04/2017 16:00:00,303.7,TSLA
05/04/2017 16:00:00,295,TSLA
06/04/2017 16:00:00,298.7,TSLA
07/04/2017 16:00:00,302.54,TSLA
10/04/2017 16:00:00,312.39,TSLA
11/04/2017 16:00:00,308.71,TSLA
12/04/2017 16:00:00,296.84,TSLA
13/04/2017 16:00:00,304,TSLA
17/04/2017 16:00:00,301.44,TSLA
18/04/2017 16:00:00,300.25,TSLA
19/04/2017 16:00:00,305.52,TSLA
20/04/2017 16:00:00,302.51,TSLA
21/04/2017 16:00:00,305.6,TSLA
24/04/2017 16:00:00,308.03,TSLA
25/04/2017 16:00:00,313.79,TSLA
26/04/2017 16:00:00,310.17,TSLA
27/04/2017 16:00:00,308.63,TSLA
28/04/2017 16:00:00,314.07,TSLA
01/05/2017 16:00:00,322.83,TSLA
02/05/2017 16:00:00,318.89,TSLA
03/05/2017 16:00:00,311.02,TSLA
04/05/2017 16:00:00,295.46,TSLA
05/05/2017 16:00:00,308.35,TSLA
08/05/2017 16:00:00,307.19,TSLA
09/05/2017 16:00:00,321.26,TSLA
10/05/2017 16:00:00,325.22,TSLA
11/05/2017 16:00:00,323.1,TSLA
12/05/2017 16:00:00,324.81,TSLA
15/05/2017 16:00:00,315.88,TSLA
16/05/2017 16:00:00,317.01,TSLA
17/05/2017 16:00:00,306.11,TSLA
18/05/2017 16:00:00,313.06,TSLA
19/05/2017 16:00:00,310.83,TSLA
22/05/2017 16:00:00,310.35,TSLA
23/05/2017 16:00:00,303.86,TSLA
24/05/2017 16:00:00,310.22,TSLA
25/05/2017 16:00:00,316.83,TSLA
26/05/2017 16:00:00,325.14,TSLA
30/05/2017 16:00:00,335.1,TSLA
31/05/2017 16:00:00,341.01,TSLA
01/06/2017 16:00:00,340.37,TSLA
02/06/2017 16:00:00,339.85,TSLA
05/06/2017 16:00:00,347.32,TSLA
06/06/2017 16:00:00,352.85,TSLA
07/06/2017 16:00:00,359.65,TSLA
08/06/2017 16:00:00,370,TSLA
09/06/2017 16:00:00,357.32,TSLA
12/06/2017 16:00:00,359.01,TSLA
13/06/2017 16:00:00,375.95,TSLA
14/06/2017 16:00:00,380.66,TSLA
15/06/2017 16:00:00,375.34,TSLA
16/06/2017 16:00:00,371.4,TSLA
19/06/2017 16:00:00,369.8,TSLA
20/06/2017 16:00:00,372.24,TSLA
21/06/2017 16:00:00,376.4,TSLA
22/06/2017 16:00:00,382.61,TSLA
23/06/2017 16:00:00,383.45,TSLA
26/06/2017 16:00:00,377.49,TSLA
27/06/2017 16:00:00,362.37,TSLA
28/06/2017 16:00:00,371.24,TSLA
29/06/2017 16:00:00,360.75,TSLA
30/06/2017 16:00:00,361.61,TSLA
03/07/2017 16:00:00,352.62,TSLA
05/07/2017 16:00:00,327.09,TSLA
06/07/2017 16:00:00,308.83,TSLA
07/07/2017 16:00:00,313.22,TSLA
10/07/2017 16:00:00,316.05,TSLA
11/07/2017 16:00:00,327.22,TSLA
12/07/2017 16:00:00,329.52,TSLA
13/07/2017 16:00:00,323.41,TSLA
14/07/2017 16:00:00,327.78,TSLA
17/07/2017 16:00:00,319.57,TSLA
18/07/2017 16:00:00,328.24,TSLA
19/07/2017 16:00:00,325.26,TSLA
20/07/2017 16:00:00,329.92,TSLA
21/07/2017 16:00:00,328.4,TSLA
24/07/2017 16:00:00,342.52,TSLA
25/07/2017 16:00:00,339.6,TSLA
26/07/2017 16:00:00,343.85,TSLA
27/07/2017 16:00:00,334.46,TSLA
28/07/2017 16:00:00,335.07,TSLA
31/07/2017 16:00:00,323.47,TSLA
01/08/2017 16:00:00,319.57,TSLA
02/08/2017 16:00:00,325.89,TSLA
03/08/2017 16:00:00,347.09,TSLA
04/08/2017 16:00:00,356.91,TSLA
07/08/2017 16:00:00,355.17,TSLA
08/08/2017 16:00:00,365.22,TSLA
09/08/2017 16:00:00,363.53,TSLA
10/08/2017 16:00:00,355.4,TSLA
11/08/2017 16:00:00,357.87,TSLA
14/08/2017 16:00:00,363.8,TSLA
15/08/2017 16:00:00,362.33,TSLA
16/08/2017 16:00:00,362.91,TSLA
17/08/2017 16:00:00,351.92,TSLA
18/08/2017 16:00:00,347.46,TSLA
21/08/2017 16:00:00,337.86,TSLA
22/08/2017 16:00:00,341.35,TSLA
23/08/2017 16:00:00,352.77,TSLA
24/08/2017 16:00:00,352.93,TSLA
25/08/2017 16:00:00,348.05,TSLA
28/08/2017 16:00:00,345.66,TSLA
29/08/2017 16:00:00,347.36,TSLA
30/08/2017 16:00:00,353.18,TSLA
31/08/2017 16:00:00,355.9,TSLA
01/09/2017 16:00:00,355.4,TSLA
05/09/2017 16:00:00,349.59,TSLA
06/09/2017 16:00:00,344.53,TSLA
