Date,Close,Symbol
02/03/2015 16:00:00,385.66,AMZN
03/03/2015 16:00:00,384.61,AMZN
04/03/2015 16:00:00,382.72,AMZN
05/03/2015 16:00:00,387.83,AMZN
06/03/2015 16:00:00,380.09,AMZN
09/03/2015 16:00:00,378.56,AMZN
10/03/2015 16:00:00,369.51,AMZN
11/03/2015 16:00:00,366.37,AMZN
12/03/2015 16:00:00,374.24,AMZN
13/03/2015 16:00:00,370.58,AMZN
16/03/2015 16:00:00,373.35,AMZN
17/03/2015 16:00:00,371.92,AMZN
18/03/2015 16:00:00,375.14,AMZN
19/03/2015 16:00:00,373.24,AMZN
20/03/2015 16:00:00,378.49,AMZN
23/03/2015 16:00:00,375.11,AMZN
24/03/2015 16:00:00,374.09,AMZN
25/03/2015 16:00:00,370.96,AMZN
26/03/2015 16:00:00,367.35,AMZN
27/03/2015 16:00:00,370.56,AMZN
30/03/2015 16:00:00,374.59,AMZN
31/03/2015 16:00:00,372.1,AMZN
01/04/2015 16:00:00,370.26,AMZN
02/04/2015 16:00:00,372.25,AMZN
06/04/2015 16:00:00,377.04,AMZN
07/04/2015 16:00:00,374.41,AMZN
08/04/2015 16:00:00,381.2,AMZN
09/04/2015 16:00:00,383.54,AMZN
10/04/2015 16:00:00,382.65,AMZN
13/04/2015 16:00:00,382.36,AMZN
14/04/2015 16:00:00,385.11,AMZN
15/04/2015 16:00:00,383.45,AMZN
16/04/2015 16:00:00,386.04,AMZN
17/04/2015 16:00:00,375.56,AMZN
20/04/2015 16:00:00,389.51,AMZN
21/04/2015 16:00:00,391.18,AMZN
22/04/2015 16:00:00,389.8,AMZN
23/04/2015 16:00:00,389.99,AMZN
24/04/2015 16:00:00,445.1,AMZN
27/04/2015 16:00:00,438.56,AMZN
28/04/2015 16:00:00,429.31,AMZN
29/04/2015 16:00:00,429.37,AMZN
30/04/2015 16:00:00,421.78,AMZN
01/05/2015 16:00:00,422.87,AMZN
04/05/2015 16:00:00,423.04,AMZN
05/05/2015 16:00:00,421.19,AMZN
06/05/2015 16:00:00,419.1,AMZN
07/05/2015 16:00:00,426.88,AMZN
08/05/2015 16:00:00,433.69,AMZN
11/05/2015 16:00:00,432.85,AMZN
12/05/2015 16:00:00,431.02,AMZN
13/05/2015 16:00:00,426.87,AMZN
14/05/2015 16:00:00,432.28,AMZN
15/05/2015 16:00:00,426,AMZN
18/05/2015 16:00:00,425.24,AMZN
19/05/2015 16:00:00,421.71,AMZN
20/05/2015 16:00:00,423.86,AMZN
21/05/2015 16:00:00,431.63,AMZN
